qs_rank_2024,institution,country,qs_rank_2025,subject_area,ib_min,ib_recommended,a_levels,sat_recommended,act_recommended,additional_tests
224.0,Tel Aviv University,Israel,213.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
369.0,Temple University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Temple University,United States of America,375.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
140.0,Texas A&M University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Texas A&M University,United States of America,149.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
501.0,Texas Tech University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Texas Tech University,United States of America,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
135.0,The Australian National University,Australia,140.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
,The Catholic University of Korea,Republic of Korea,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
48.0,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",49.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
277.0,The Hebrew University of Jerusalem,Israel,288.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
284.0,The Hong Kong Polytechnic University,Hong Kong SAR,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The Hong Kong Polytechnic University,"Hong Kong SAR, China",272.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
83.0,The Ohio State University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The Ohio State University,United States of America,78.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
299.0,The Scripps Research Institute (TSRI),United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The Scripps Research Institute (TSRI),United States of America,349.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
93.0,The University of Adelaide,Australia,99.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
190.0,The University of Arizona,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Arizona,United States of America,201.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
89.0,The University of Auckland,New Zealand,93.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
21.0,The University of Edinburgh,United Kingdom,19.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
157.0,The University of Exeter,United Kingdom,152.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
231.0,The University of Georgia,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Georgia,United States of America,251.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
31.0,The University of Hong Kong,Hong Kong SAR,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Hong Kong,"Hong Kong SAR, China",34.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
30.0,The University of Manchester,United Kingdom,32.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
18.0,The University of Melbourne,Australia,15.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
54.0,The University of New South Wales (UNSW Sydney),Australia,54.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
206.0,"The University of Newcastle, Australia (UON)",Australia,193.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
,The University of Osaka,Japan,118.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
31.0,The University of Queensland,Australia,37.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
113.0,The University of Sheffield,United Kingdom,128.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
27.0,The University of Sydney,Australia,24.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
327.0,"The University of Tennessee, Knoxville",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"The University of Tennessee, Knoxville",United States of America,354.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
184.0,The University of Texas Health Science Center at Houston,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Texas Health Science Center at Houston,United States of America,207.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
81.0,The University of Texas M. D. Anderson Cancer Center,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Texas M. D. Anderson Cancer Center,United States of America,73.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
127.0,The University of Texas Southwestern Medical Center at Dallas,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,The University of Texas Southwestern Medical Center at Dallas,United States of America,126.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
36.0,The University of Tokyo,Japan,38.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
220.0,The University of Warwick,United Kingdom,211.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
117.0,The University of Western Australia,Australia,114.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
401.0,Thomas Jefferson University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Thomas Jefferson University,United States of America,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Tianjin University,China (Mainland),501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
155.0,Tohoku University,Japan,172.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
184.0,Tokyo Medical and Dental University (TMDU),Japan,182.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
501.0,Tokyo University of Agriculture and Technology ,Japan,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Tongji University,China (Mainland),401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
94.0,"Trinity College Dublin, The University of Dublin",Ireland,95.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
64.0,Tsinghua University,China (Mainland),51.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
184.0,Tufts University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Tufts University,United States of America,158.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
363.0,Tulane University,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Tulane University,United States of America,375.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
9.0,UCL,United Kingdom,9.0,Life Sciences & Medicine,38,42,A*A*A,1500+,34+,BMAT / UCAT
246.0,UNESP,Brazil,234.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
501.0,Ulster University,United Kingdom,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
260.0,Umea University,Sweden,284.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Umm Al-Qura University,Saudi Arabia,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
391.0,United Arab Emirates University,United Arab Emirates,359.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
169.0,Universidad Autónoma de Madrid,Spain,158.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
124.0,Universidad Nacional Autónoma de México (UNAM),Mexico,124.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
360.0,Universidad Nacional de Colombia,Colombia,336.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidad Nacional de Córdoba - UNC,Argentina,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Universidad Nacional de La Plata (UNLP),Argentina,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Universidad Peruana Cayetano Heredia (UPCH),Peru,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Universidad Politécnica de Madrid (UPM),Spain,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
401.0,Universidad de Antioquia,Colombia,398.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
147.0,Universidad de Buenos Aires (UBA),Argentina,151.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
163.0,Universidad de Chile,Chile,165.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
451.0,Universidad de Concepción,Chile,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidad de Córdoba - España,Spain,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidad de Santiago de Chile (USACH),Chile,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
369.0,Universidad de Sevilla,Spain,380.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Universidad de Zaragoza,Spain,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Universidad de la República (Udelar),Uruguay,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidad de los Andes,Colombia,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
154.0,Universidade Estadual de Campinas (Unicamp),Brazil,144.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
294.0,Universidade Federal de Minas Gerais      ,Brazil,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Universidade Federal de Minas Gerais (UFMG),Brazil,300.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Universidade Federal de Santa Catarina,Brazil,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidade Federal de Santa Catarina ,Brazil,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
296.0,Universidade Federal de São Paulo,Brazil,313.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
501.0,Universidade Federal do Paraná - UFPR,Brazil,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Universidade Federal do Rio Grande Do Sul,Brazil,329.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
336.0,Universidade Federal do Rio Grande Do Sul ,Brazil,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
214.0,Universidade Federal do Rio de Janeiro,Brazil,224.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
401.0,Universidade Nova de Lisboa,Portugal,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,Universidade de Brasília,Brazil,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
401.0,Universidade de Santiago de Compostela,Spain,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
44.0,Universidade de São Paulo,Brazil,47.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
349.0,Universitas Indonesia,Indonesia,331.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
151.0,Universitat Autònoma de Barcelona,Spain,135.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
451.0,Universitat Politècnica de València,Spain,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
379.0,Universitat Pompeu Fabra (Barcelona),Spain,391.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
55.0,Universitat de Barcelona,Spain,55.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
239.0,Universitat de Valencia,Spain,213.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
199.0,Universite libre de Bruxelles,Belgium,189.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
275.0,Universiti Kebangsaan Malaysia (UKM),Malaysia,234.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
133.0,Universiti Malaya (UM),Malaysia,118.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
176.0,Universiti Putra Malaysia (UPM),Malaysia,158.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
239.0,Universiti Sains Malaysia (USM),Malaysia,213.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
501.0,Universiti Teknologi MARA - UiTM,Malaysia,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,Universiti Teknologi Malaysia,Malaysia,451.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
220.0,University College Cork,Ireland,193.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
166.0,University College Dublin,Ireland,158.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
277.0,University Duesseldorf,Germany,293.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
349.0,University Ulm,Germany,349.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
351.0,University at Buffalo SUNY,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University at Buffalo SUNY,United States of America,372.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
173.0,University of Aberdeen,United Kingdom,191.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
,"University of Agriculture, Faisalabad",Pakistan,391.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
401.0,"University of Agriculture, Faisalabad ",Pakistan,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
231.0,"University of Alabama, Birmingham",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of Alabama, Birmingham",United States of America,224.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
73.0,University of Alberta,Canada,86.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
37.0,University of Amsterdam,Netherlands,45.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
220.0,University of Antwerp,Belgium,213.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
374.0,University of Bari,Italy,391.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
105.0,University of Basel,Switzerland,104.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
369.0,University of Bath,United Kingdom,366.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
401.0,University of Belgrade,Serbia,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
237.0,University of Bergen,Norway,241.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
112.0,University of Bern,Switzerland,109.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
68.0,University of Birmingham,United Kingdom,59.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
192.0,University of Bordeaux,France,171.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
62.0,University of Bristol,United Kingdom,56.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
24.0,University of British Columbia,Canada,25.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
113.0,University of Calgary,Canada,126.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
18.0,"University of California, Berkeley (UCB)",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Berkeley (UCB)",United States of America,20.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
35.0,"University of California, Davis",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Davis",United States of America,41.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
176.0,"University of California, Irvine",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Irvine",United States of America,197.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
14.0,"University of California, Los Angeles (UCLA)",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Los Angeles (UCLA)",United States of America,14.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
365.0,"University of California, Riverside",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Riverside",United States of America,398.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
17.0,"University of California, San Diego (UCSD)",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, San Diego (UCSD)",United States of America,17.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
8.0,"University of California, San Francisco (UCSF)",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, San Francisco (UCSF)",United States of America,7.0,Life Sciences & Medicine,38,42,A*A*A,1500+,34+,BMAT / UCAT
326.0,"University of California, Santa Barbara (UCSB)",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Santa Barbara (UCSB)",United States of America,364.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
451.0,"University of California, Santa Cruz",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of California, Santa Cruz",United States of America,501.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
6.0,University of Cambridge,United Kingdom,6.0,Life Sciences & Medicine,38,42,A*A*A,1500+,34+,BMAT / UCAT
117.0,University of Cape Town,South Africa,102.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
53.0,University of Chicago,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Chicago,United States of America,57.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
151.0,University of Chinese Academy of Sciences,China (Mainland),142.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
327.0,University of Cincinnati,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Cincinnati,United States of America,346.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
306.0,University of Coimbra,Portugal,287.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
176.0,University of Cologne,Germany,197.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
306.0,University of Colorado Boulder,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Colorado Boulder,United States of America,321.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,"University of Colorado, Denver",United States of America,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
369.0,"University of Colorado, Denver ",United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
333.0,University of Connecticut,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Connecticut,United States of America,336.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
40.0,University of Copenhagen,Denmark,30.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
501.0,University of Crete,Greece,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
401.0,University of Debrecen,Hungary,401.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
379.0,University of Delhi,India,362.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Dundee,United Kingdom,180.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
300.0,University of East Anglia (UEA),United Kingdom,316.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
336.0,University of Eastern Finland,Finland,341.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
269.0,University of Florence,Italy,256.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
70.0,University of Florida,United States,,Life Sciences & Medicine,28,32,BBB,1200+,25+,
,University of Florida,United States of America,70.0,Life Sciences & Medicine,34,38,AAA,1400+,30+,
320.0,University of Galway,Ireland,309.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
124.0,University of Geneva,Switzerland,123.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
376.0,University of Genoa,Italy,329.0,Life Sciences & Medicine,28,32,BBB,1200+,25+,
50.0,University of Glasgow,United Kingdom,42.0,Life Sciences & Medicine,36,40,A*AA,1450+,32+,UCAT
130.0,University of Gothenburg,Sweden,132.0,Life Sciences & Medicine,32,36,AAB,1300+,27+,
